global_step,loop,csv_step,time,playback_hz,hw_scale,sim_action_0,cmd_pos_0,real_pos_0,sim_action_1,cmd_pos_1,real_pos_1,sim_action_2,cmd_pos_2,real_pos_2,sim_action_3,cmd_pos_3,real_pos_3,sim_action_4,cmd_pos_4,real_pos_4,sim_action_5,cmd_pos_5,real_pos_5,sim_action_6,cmd_pos_6,real_pos_6,sim_action_7,cmd_pos_7,real_pos_7,sim_action_8,cmd_pos_8,real_pos_8,sim_action_9,cmd_pos_9,real_pos_9,sim_action_10,cmd_pos_10,real_pos_10,sim_action_11,cmd_pos_11,real_pos_11
236,1,116,9.463531017303467,25,0.55,0.038198,0.021008900000000004,0.07425582635757692,0.027618,0.8001899,0.7111423370398714,0.089292,-1.5208894000000002,-1.6789259096123685,-0.135666,-0.07461630000000001,0.005711986642890533,-0.078287,0.7419421500000001,0.8653659763979158,-0.384503,-1.78147665,-1.5932461099690105,0.097889,0.053838950000000003,-0.028559933214452663,0.169859,0.8784224500000001,0.9567577626841642,-0.03165,-1.5874075,-1.5589741901116674,-0.050059,-0.027532450000000003,-0.028559933214452663,0.085619,0.83209045,0.8482300164692441,0.1815,-1.470175,-1.6046700832547915
237,1,117,9.5035982131958,25,0.55,-0.030493,-0.016771150000000002,0.08567979964335799,0.17692,0.882306,0.7853981633974483,0.042937,-1.54638465,-1.5075663103256525,-0.132742,-0.0730081,0.028559933214452663,-0.314438,0.6120591,0.8310940565405726,-0.190621,-1.67484155,-1.707485842826821,0.162227,0.08922485000000001,0.005711986642890533,0.010127,0.79056985,1.0138776291130696,-0.095449,-1.6224969500000002,-1.5818221366832295,-0.016792,-0.009235600000000002,0.03998390650023373,0.255608,0.9255844000000001,0.8939259096123684,0.101395,-1.5142327500000001,-1.5532622034687766
238,1,118,9.543638467788696,25,0.55,-0.041697,-0.02293335,0.07425582635757692,0.212112,0.9016616000000001,0.825382069897682,-0.057125,-1.6014187500000001,-1.5075663103256525,-0.056098,-0.030853900000000004,-0.09710377292913905,-0.252154,0.6463153,0.7739741901116672,-0.016588,-1.5791234,-1.7646057092557266,0.065887,0.03623785,0.03998390650023373,0.050065,0.81253575,0.9453337893983832,-0.047494,-1.5961217,-1.5818221366832295,0.071746,0.039460300000000004,-0.06283185307179585,0.49204,1.055622,0.8939259096123684,0.184706,-1.4684117,-1.5532622034687766
239,1,119,9.583748817443848,25,0.55,0.26744,0.14709200000000003,0.06283185307179585,0.177657,0.88271135,0.91106186954104,-0.315977,-1.74378735,-1.5532622034687766,-0.018646,-0.0102553,-0.06283185307179585,0.073978,0.8256879,0.6540224706109661,0.140144,-1.4929208,-1.7246218027554927,-0.119412,-0.0656766,0.07425582635757692,0.171141,0.87912755,0.8539420031121346,0.113675,-1.50747875,-1.6160940565405726,0.036666,0.0201663,-0.022847946571562132,0.346235,0.97542925,0.8767899496836968,0.038577,-1.5487826500000001,-1.5532622034687766
240,1,120,9.623809576034546,25,0.55,0.231212,0.12716660000000002,0.06283185307179585,-0.131735,0.7125457500000001,0.8825019363265874,-0.369196,-1.7730578000000001,-1.6160940565405726,0.023049,0.012676950000000001,-0.057119866428905326,0.075892,0.8267406,0.6597344572538566,0.12716,-1.500062,-1.6846378962552588,0.054539,0.02999645,0.03998390650023373,0.219997,0.9059983500000001,0.8710779630408063,0.126528,-1.5004096,-1.6332300164692442,-0.205791,-0.11318505000000001,0.005711986642890533,0.229679,0.91132345,1.008165642470179,-0.048909,-1.59689995,-1.513278296968543
241,1,121,9.663878202438354,25,0.55,0.167799,0.09228945000000001,0.057119866428905326,-0.269484,0.6367838,0.8825019363265874,-0.195536,-1.6775448000000002,-1.6960618695410399,0.028239,0.015531450000000002,-0.028559933214452663,0.062345,0.81928975,0.7968221366832293,0.098726,-1.5157007,-1.610382069897682,-0.031846,-0.0175153,0.005711986642890533,0.311056,0.9560808000000001,0.8482300164692441,0.004738,-1.5673941,-1.5932461099690105,-0.153667,-0.08451685,-0.034271919857343194,0.020436,0.7962398,1.0538615356133034,-0.017298,-1.5795139,-1.5189902836114335
242,1,122,9.703965187072754,25,0.55,0.082196,0.045207800000000006,0.09710377292913905,-0.310248,0.6143636,0.6940063771111997,-0.116674,-1.6341707,-1.7646057092557266,0.005413,0.0029771500000000005,-0.034271919857343194,0.263292,0.9298106,0.8767899496836968,0.036848,-1.5497336000000002,-1.5589741901116674,-0.048585,-0.026721750000000002,0.028559933214452663,0.477162,1.0474391,0.8939259096123684,0.133037,-1.49682965,-1.5532622034687766,-0.046179,-0.02539845,-0.03998390650023373,-0.012539,0.77810355,0.9281978294697116,0.065827,-1.53379515,-1.6046700832547915
243,1,123,9.744126081466675,25,0.55,0.092007,0.050603850000000006,0.13137569278648226,-0.06921,0.7469345000000001,0.6540224706109661,0.070394,-1.5312833000000001,-1.6960618695410399,-0.036663,-0.020164650000000003,-0.017135959928671597,0.239517,0.91673435,0.8825019363265874,-0.107897,-1.62934335,-1.5589741901116674,-0.147265,-0.08099575,0.005711986642890533,0.364825,0.98565375,0.9567577626841642,0.131405,-1.49772725,-1.5589741901116674,0.089691,0.04933005000000001,-0.10852774621492012,-0.120966,0.7184687000000001,0.8025341233261198,0.225082,-1.4462049000000001,-1.610382069897682
244,1,124,9.784149646759033,25,0.55,0.085962,0.047279100000000004,0.10281575957202958,0.026199,0.7994094500000001,0.6483104839680756,0.016396,-1.5609822,-1.7246218027554927,-0.181198,-0.09965890000000001,0.0,0.073427,0.8253848500000001,0.8996378962552589,-0.424716,-1.8035938,-1.5646861767545577,0.152934,0.0841137,0.005711986642890533,0.267208,0.9319644,0.9796057092557264,0.068797,-1.5321616500000002,-1.524702270254324,0.039081,0.02149455,-0.07996781300046746,0.026639,0.79965145,0.8025341233261198,0.395811,-1.35230395,-1.5932461099690105
245,1,125,9.824212312698364,25,0.55,-0.073513,-0.04043215,0.10281575957202958,-0.02167,0.7730815,0.728278296968543,0.054911,-1.53979895,-1.610382069897682,-0.210337,-0.11568535,0.0,-0.293374,0.6236443,0.8996378962552589,-0.30415,-1.7372825,-1.621806043183463,0.23856,0.13120800000000002,-0.03998390650023373,0.068705,0.82278775,1.01958961575596,-0.065656,-1.6061108000000002,-1.5189902836114335,-0.019676,-0.010821800000000001,-0.05140787978601479,0.110546,0.8458003000000001,0.8025341233261198,0.168337,-1.47741465,-1.5875341233261198
246,1,126,9.86462140083313,25,0.55,-0.00851,-0.004680500000000001,0.10281575957202958,0.235009,0.91425495,0.8196700832547915,0.044312,-1.5456284,-1.621806043183463,-0.191465,-0.10530575,-0.08567979964335799,-0.316837,0.61073965,0.813958096611901,-0.332512,-1.7528816,-1.7360457760412737,0.2467,0.135685,0.06854383971468639,0.03822,0.806021,0.8653659763979158,-0.114305,-1.6328677500000002,-1.5475502168258863,-0.043987,-0.024192850000000002,-0.045695893143124264,0.267487,0.93211785,0.825382069897682,0.087214,-1.5220323,-1.4790063771111996
247,1,127,9.904637336730957,25,0.55,0.065361,0.03594855,0.03998390650023373,0.352701,0.97898555,0.8710779630408063,-0.079007,-1.61345385,-1.6160940565405726,-0.097589,-0.053673950000000005,-0.15422363935804437,-0.166179,0.69360155,0.7339902836114335,-0.101929,-1.62606095,-1.793165642470179,0.048153,0.02648415,0.06854383971468639,0.111654,0.8464097,0.8539420031121346,-0.041518,-1.5928349000000002,-1.621806043183463,0.047348,0.026041400000000003,0.028559933214452663,0.295643,0.94760365,0.8825019363265874,0.022991,-1.5573549500000001,-1.4790063771111996
248,1,128,9.944715023040771,25,0.55,0.071245,0.039184750000000004,0.034271919857343194,0.1911,0.890105,0.8825019363265874,-0.248385,-1.70661175,-1.5875341233261198,-0.008493,-0.004671150000000001,-0.13137569278648226,-0.053126,0.7557807000000001,0.6483104839680756,0.214223,-1.4521773500000001,-1.781741669184398,-0.07249,-0.0398695,0.14851165271515385,0.136937,0.86031535,0.8368060431834631,0.007507,-1.56587115,-1.6332300164692442,0.116544,0.06409920000000001,-0.034271919857343194,0.378024,0.9929132,0.9339098161126022,0.161318,-1.4812751,-1.5703981633974484
249,1,129,9.984816312789917,25,0.55,0.238201,0.13101055,0.034271919857343194,-0.091713,0.7345578500000001,0.8825019363265874,-0.403939,-1.79216645,-1.5932461099690105,0.035236,0.019379800000000003,-0.06854383971468639,0.002933,0.78661315,0.6711584305396376,0.241037,-1.4374296500000001,-1.781741669184398,-0.105517,-0.058034350000000005,0.09139178628624853,0.234886,0.9141873,0.8368060431834631,0.137937,-1.4941346500000001,-1.6275180298263536,-0.174517,-0.09598435000000001,-0.005711986642890533,0.305506,0.9530283,0.9281978294697116,-0.063154,-1.6047347,-1.5703981633974484
250,1,130,10.02493143081665,25,0.55,0.213993,0.11769615,0.034271919857343194,-0.263558,0.6400431,0.8596539897550252,-0.318239,-1.7450314500000002,-1.6675019363265875,-0.046121,-0.02536655,-0.03998390650023373,0.033799,0.80358945,0.7739741901116672,0.184886,-1.4683127,-1.5589741901116674,0.093197,0.05125835000000001,-0.005711986642890533,0.271191,0.93415505,0.8939259096123684,0.084036,-1.5237802,-1.6275180298263536,-0.216031,-0.11881705000000001,-0.005711986642890533,0.137644,0.8607042,0.985317695898617,-0.088553,-1.6187041500000001,-1.524702270254324
251,1,131,10.064948081970215,25,0.55,0.086547,0.04760085,0.11423973285781065,-0.272565,0.63508925,0.739702270254324,-0.226172,-1.6943946,-1.8217255756846318,0.101991,0.05609505,-0.034271919857343194,0.100162,0.8400891,0.825382069897682,0.07261,-1.5300645000000002,-1.5418382301829956,-0.012117,-0.00666435,0.011423973285781066,0.387854,0.9983197,0.8825019363265874,0.107561,-1.51084145,-1.5589741901116674,-0.185498,-0.1020239,-0.10281575957202958,0.123383,0.85286065,0.985317695898617,-0.095166,-1.6223413,-1.5189902836114335
252,1,132,10.10504674911499,25,0.55,0.096984,0.053341200000000005,0.11423973285781065,-0.184306,0.6836317000000001,0.6711584305396376,-0.147387,-1.65106285,-1.8217255756846318,-0.074663,-0.04106465,-0.011423973285781066,0.285372,0.9419546000000001,0.8310940565405726,-0.062898,-1.6045939,-1.5304142568972146,-0.066551,-0.036603050000000005,0.011423973285781066,0.483786,1.0510823,0.9281978294697116,0.170051,-1.47647195,-1.5475502168258863,0.037448,0.020596400000000004,-0.14279966607226333,0.028618,0.8007399000000001,0.8996378962552589,0.145618,-1.4899101000000001,-1.6389420031121347
253,1,133,10.145153999328613,25,0.55,0.096066,0.0528363,0.06283185307179585,-0.029077,0.76900765,0.6597344572538566,0.013916,-1.5623462000000001,-1.7131978294697117,-0.23511,-0.12931050000000002,0.017135959928671597,0.199829,0.8949059500000001,0.825382069897682,-0.420061,-1.80103355,-1.5818221366832295,0.012195,0.0067072500000000005,0.011423973285781066,0.391905,1.00054775,0.9281978294697116,0.186964,-1.4671698,-1.536126243540105,0.088199,0.04850945,-0.10281575957202958,-0.052089,0.75635105,0.8539420031121346,0.341395,-1.38223275,-1.6446539897550252
254,1,134,10.18524718284607,25,0.55,-5.7e-05,-3.135e-05,0.09139178628624853,-0.026051,0.77067195,0.6197505507536228,0.056429,-1.5389640500000001,-1.7131978294697117,-0.13618,-0.07489900000000001,0.0,-0.090299,0.7353355500000001,0.825382069897682,-0.28996,-1.729478,-1.536126243540105,0.209651,0.11530805000000001,0.017135959928671597,0.09232,0.8357760000000001,1.01958961575596,0.026241,-1.55556745,-1.536126243540105,-0.067094,-0.0369017,-0.10281575957202958,0.031687,0.80242785,0.825382069897682,0.324686,-1.3914227000000001,-1.5875341233261198
255,1,135,10.225282669067383,25,0.55,0.005953,0.0032741500000000004,0.08567979964335799,0.173688,0.8805284,0.739702270254324,0.018183,-1.55999935,-1.6560779630408065,-0.10041,-0.055225500000000004,-0.15422363935804437,-0.192651,0.67904195,0.9281978294697116,-0.320032,-1.7460176,-1.7131978294697117,0.237883,0.13083565000000003,0.017135959928671597,-0.001141,0.78437245,1.0538615356133034,-0.000184,-1.5701012,-1.513278296968543,-0.046746,-0.025710300000000002,-0.034271919857343194,0.292205,0.94571275,0.8310940565405726,0.169874,-1.4765693,-1.5075663103256525
256,1,136,10.265377044677734,25,0.55,-0.011915,-0.006553250000000001,0.06854383971468639,0.272605,0.93493275,0.7968221366832293,-0.007104,-1.5739072,-1.610382069897682,-0.039464,-0.0217052,-0.07996781300046746,-0.152142,0.7013219,0.8082461099690104,-0.024333,-1.58338315,-1.7189098161126022,0.042409,0.023324950000000004,0.03998390650023373,0.053563,0.81445965,0.9167738561839305,-0.020085,-1.58104675,-1.5418382301829956,-0.013588,-0.0074734,-0.028559933214452663,0.298083,0.94894565,0.8996378962552589,0.08018,-1.525901,-1.5075663103256525
257,1,137,10.305463790893555,25,0.55,0.183128,0.10072040000000002,0.05140787978601479,0.232138,0.9126759,0.8596539897550252,-0.259262,-1.7125941,-1.5875341233261198,0.018021,0.00991155,-0.057119866428905326,0.049356,0.8121458,0.7339902836114335,0.097611,-1.51631395,-1.7531817359699455,-0.06764,-0.037202000000000006,0.1256637061435917,0.135735,0.8596542500000001,0.8368060431834631,0.116144,-1.5061208000000001,-1.5761101500403387,-0.00189,-0.0010395,-0.045695893143124264,0.341662,0.9729141000000001,0.8882139229694779,0.155681,-1.4843754500000002,-1.4675824038254186
258,1,138,10.345528602600098,25,0.55,0.283919,0.15615545,0.034271919857343194,-0.149058,0.7030181,0.9510457760412737,-0.393487,-1.78641785,-1.5818221366832295,-0.009487,-0.0052178500000000004,-0.017135959928671597,0.08136,0.829748,0.7454142568972145,0.02462,-1.556459,-1.6675019363265875,0.061795,0.033987250000000004,0.1256637061435917,0.279313,0.93862215,0.8025341233261198,0.143105,-1.49129225,-1.6332300164692442,-0.080476,-0.044261800000000004,-0.045695893143124264,0.235828,0.9147054000000001,0.9624697493270548,0.075819,-1.52829955,-1.4675824038254186
259,1,139,10.385648012161255,25,0.55,0.178632,0.09824760000000002,0.034271919857343194,-0.305029,0.61723405,0.922485842826821,-0.228326,-1.6955793000000001,-1.707485842826821,0.005064,0.0027852000000000003,-0.011423973285781066,0.116703,0.84918665,0.7853981633974483,0.196712,-1.4618084,-1.6675019363265875,0.154549,0.08500195,0.011423973285781066,0.229242,0.9110831,0.8710779630408063,0.130389,-1.4982860500000001,-1.5818221366832295,-0.246741,-0.13570755,-0.03998390650023373,0.12036,0.851198,1.0024536558272885,-0.164924,-1.6607082,-1.5475502168258863
260,1,140,10.425701141357422,25,0.55,0.054801,0.030140550000000006,0.13708767942937278,-0.330644,0.6031458000000001,0.8082461099690104,-0.070066,-1.6085363000000001,-1.7874536558272887,0.120251,0.06613805,-0.011423973285781066,0.276041,0.93682255,0.8767899496836968,0.040959,-1.5474725500000002,-1.6675019363265875,0.025585,0.014071750000000001,0.03998390650023373,0.424281,1.01835455,0.8596539897550252,0.212217,-1.45328065,-1.5703981633974484,-0.112273,-0.061750150000000004,-0.045695893143124264,0.100513,0.8402821500000001,0.9567577626841642,-0.056992,-1.6013456000000001,-1.513278296968543
261,1,141,10.46590256690979,25,0.55,-0.033342,-0.0183381,0.10281575957202958,-0.082969,0.73936705,0.6197505507536228,0.16439,-1.4795855,-1.6789259096123685,-0.017006,-0.0093533,-0.011423973285781066,0.298622,0.9492421,0.8996378962552589,-0.201849,-1.68101695,-1.536126243540105,0.029701,0.01633555,0.08567979964335799,0.345974,0.9752857,0.9453337893983832,0.262332,-1.4257174000000001,-1.5189902836114335,0.057524,0.031638200000000005,-0.08567979964335799,0.175047,0.8812758500000001,0.8825019363265874,0.127417,-1.49992065,-1.610382069897682
262,1,142,10.50597333908081,25,0.55,0.001112,0.0006116,0.06854383971468639,0.022445,0.79734475,0.6197505507536228,0.225755,-1.44583475,-1.6560779630408065,-0.14278,-0.078529,0.017135959928671597,0.062517,0.81938435,0.9167738561839305,-0.326822,-1.7497521,-1.536126243540105,0.088003,0.048401650000000004,0.017135959928671597,0.292114,0.9456627,0.9453337893983832,0.156732,-1.4837974,-1.4961423370398714,0.099701,0.054835550000000004,-0.07996781300046746,-0.009857,0.77957865,0.8710779630408063,0.2113,-1.453785,-1.621806043183463
263,1,143,10.54603385925293,25,0.55,0.024248,0.0133364,0.06854383971468639,-0.050913,0.7569978500000001,0.6197505507536228,0.007796,-1.5657122,-1.6560779630408065,-0.125523,-0.06903765,0.011423973285781066,-0.170751,0.6910869500000001,0.9167738561839305,-0.302071,-1.73613905,-1.6275180298263536,0.256732,0.1412026,0.045695893143124264,0.063528,0.8199404,1.008165642470179,0.088962,-1.5210709,-1.4618704171825283,-0.034219,-0.018820450000000002,-0.045695893143124264,0.177127,0.88241985,0.9053498828981494,0.260039,-1.42697855,-1.5875341233261198
264,1,144,10.586159229278564,25,0.55,0.030781,0.01692955,0.022847946571562132,0.088316,0.8335738,0.8596539897550252,0.052335,-1.54121575,-1.5075663103256525,-0.184836,-0.10165980000000001,-0.09710377292913905,-0.204567,0.6724881500000001,0.8082461099690104,-0.308322,-1.7395771,-1.7531817359699455,0.228651,0.12575805,0.022847946571562132,-0.03216,0.767312,1.01958961575596,0.026797,-1.55526165,-1.4732943904683093,-0.035452,-0.0194986,0.0,0.219144,0.9055292,0.8825019363265874,0.103962,-1.5128209000000001,-1.5589741901116674
265,1,145,10.62617826461792,25,0.55,-0.037951,-0.02087305,0.057119866428905326,0.240081,0.9170445500000001,0.8482300164692441,-0.015061,-1.57828355,-1.5532622034687766,-0.076145,-0.04187975000000001,-0.13708767942937278,-0.224531,0.6615079500000001,0.7625502168258862,-0.117307,-1.63451885,-1.7588937226128358,0.080964,0.0445302,0.13708767942937278,-0.050835,0.75704075,0.8539420031121346,0.028833,-1.5541418500000002,-1.5418382301829956,0.109291,0.060110050000000005,0.011423973285781066,0.339231,0.97157705,0.8996378962552589,0.040499,-1.54772555,-1.4618704171825283
266,1,146,10.666248083114624,25,0.55,0.029943,0.01646865,0.05140787978601479,0.090013,0.8345071500000001,0.825382069897682,-0.349644,-1.7623042,-1.5532622034687766,-0.01888,-0.010384000000000001,-0.14279966607226333,-0.115504,0.7214728,0.6940063771111997,0.208767,-1.45517815,-1.7703176958986169,-0.066573,-0.03661515,0.07996781300046746,0.363171,0.9847440500000001,0.8196700832547915,0.051226,-1.5418257,-1.5304142568972146,-0.028993,-0.015946150000000003,-0.03998390650023373,0.4188,1.0153400000000001,0.9053498828981494,0.127123,-1.50008235,-1.5189902836114335
267,1,147,10.706373453140259,25,0.55,0.240172,0.1320946,0.005711986642890533,-0.051621,0.75660845,0.9567577626841642,-0.396872,-1.7882796,-1.5475502168258863,0.022682,0.012475100000000001,-0.05140787978601479,0.02701,0.7998555,0.7111423370398714,0.176469,-1.4729420500000001,-1.7360457760412737,-0.099999,-0.054999450000000005,0.10852774621492012,0.147267,0.86599685,0.7968221366832293,0.13802,-1.494089,-1.5646861767545577,-0.056566,-0.0311113,0.022847946571562132,0.334737,0.9691053500000001,0.9453337893983832,-0.014127,-1.5777698500000001,-1.513278296968543
268,1,148,10.746450662612915,25,0.55,0.235629,0.12959595000000002,0.005711986642890533,-0.189978,0.6805121000000001,0.8482300164692441,-0.228372,-1.6956046,-1.6960618695410399,-0.084888,-0.046688400000000005,-0.028559933214452663,0.010804,0.7909422,0.7568382301829956,0.094211,-1.51818395,-1.6446539897550252,0.115397,0.06346835,0.017135959928671597,0.162789,0.87453395,0.9053498828981494,0.159922,-1.4820429000000002,-1.5646861767545577,-0.233582,-0.1284701,0.0,0.132876,0.8580818,0.9453337893983832,-0.15126,-1.6531930000000001,-1.5189902836114335
269,1,149,10.786507844924927,25,0.55,0.158995,0.08744725,0.11995171950070119,-0.28973,0.6256485,0.7454142568972145,-0.17382,-1.665601,-1.7988776291130697,0.085831,0.04720705000000001,-0.028559933214452663,0.240825,0.9174537500000001,0.7625502168258862,0.136518,-1.4949151,-1.5589741901116674,0.050949,0.028021950000000004,0.011423973285781066,0.376852,0.9922686000000001,0.922485842826821,0.118853,-1.50463085,-1.5189902836114335,-0.132718,-0.0729949,0.0,0.120599,0.85132945,0.9453337893983832,-0.028511,-1.58568105,-1.5475502168258863
